source_sheet,source_row,region_id,region_name,school_name,normalized_school_name,school_level,sido,sigungu,source_region_status,relation_context
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,185,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-c800-b3d9,관저동,서일여자고등학교,서일여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,186,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9,괴정동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,186,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9,괴정동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,186,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9,괴정동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,186,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad34-c815-b3d9,괴정동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,187,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b0b4-b3d9,내동,대전외국어고등학교,대전외국어고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,188,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-b9c8-b3d9,도마동,서대전여자고등학교,서대전여자고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,189,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b3c4-c548-b3d9,도안동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,190,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b454-c0b0-b3d9,둔산동,충남고등학교,충남고등학교,high_school,대구,대전중구,normal,source_reference
대구,191,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9,만년동,대전만년고등학교,대전만년고등학교,high_school,대구,대전중구,normal,source_reference
대구,191,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9,만년동,대전만년고등학교,대전만년고등학교,high_school,대구,대전중구,normal,source_reference
대구,191,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9,만년동,대전만년고등학교,대전만년고등학교,high_school,대구,대전중구,normal,source_reference
대구,191,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b9cc-b144-b3d9,만년동,대전만년고등학교,대전만년고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,192,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcc0-b3d9,변동,대전괴정고등학교,대전괴정고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,193,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9,복수동,대전복수고등학교,대전복수고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,194,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d4-d3c9-b3d9,월평동,서대전고등학교,서대전고등학교,high_school,대구,대전중구,normal,source_reference
대구,195,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9,관평동,중일고등학교,중일고등학교,high_school,대구,대전중구,normal,source_reference
대구,195,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9,관평동,중일고등학교,중일고등학교,high_school,대구,대전중구,normal,source_reference
대구,195,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9,관평동,중일고등학교,중일고등학교,high_school,대구,대전중구,normal,source_reference
대구,195,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9,관평동,중일고등학교,중일고등학교,high_school,대구,대전중구,normal,source_reference
대구,195,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9,관평동,중일고등학교,중일고등학교,high_school,대구,대전중구,normal,source_reference
대구,195,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad00-d3c9-b3d9,관평동,중일고등학교,중일고등학교,high_school,대구,대전중구,normal,source_reference
대구,196,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b178-c740-b3d9,노은동,대전노은고등학교,대전노은고등학교,high_school,대구,대전중구,normal,source_reference
대구,196,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b178-c740-b3d9,노은동,대전노은고등학교,대전노은고등학교,high_school,대구,대전중구,normal,source_reference
대구,196,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b178-c740-b3d9,노은동,대전노은고등학교,대전노은고등학교,high_school,대구,대전중구,normal,source_reference
대구,196,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b178-c740-b3d9,노은동,대전노은고등학교,대전노은고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,197,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ad81-b3d9,궁동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,198,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9,덕명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,199,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9,반석동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,200,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c804-bd09-ba85-b3d9,대전봉명동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,201,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9,상대동,대전예술고등학교,대전예술고등학교,high_school,대구,대전중구,normal,source_reference
대구,201,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9,상대동,대전예술고등학교,대전예술고등학교,high_school,대구,대전중구,normal,source_reference
대구,201,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9,상대동,대전예술고등학교,대전예술고등학교,high_school,대구,대전중구,normal,source_reference
대구,201,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9,상대동,대전예술고등학교,대전예술고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,202,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c1a1-ac15-b3d9,송강동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,203,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9,원내동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,204,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9,원신흥동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,204,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9,원신흥동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,204,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9,원신흥동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,204,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9,원신흥동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,204,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9,원신흥동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,205,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9,장대동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,205,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9,장대동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,205,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9,장대동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,205,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9,장대동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,205,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9,장대동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
대구,205,kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c7a5-b300-b3d9,장대동,대전도안고등학교,대전도안고등학교,high_school,대구,대전중구,normal,source_reference
