headings,page_count,page_ids
,146,candidate:tutor:kr-b300-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-bd81-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9e4-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-ce60-c131-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-d0dc-c804-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c774-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b300-ace1-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-bcf8-b9ac-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c1a1-d604-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c2e0-b2f9-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c6d4-c131-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c7a5-ae30-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c8fd-c804-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c9c4-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-ac01-c0b0-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-ad34-c804-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-bd09-bb34-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c2e0-ae30-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c2e0-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c728-c554-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c728-d558-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c6d0-b300-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b178-bcc0-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9cc-cd0c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-b9e4-d638-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c0c1-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c2dc-c9c0-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-c911-ad6c-kr-c9c0-c0b0-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-ad6c-d601-c2e0-b3c4-c2dc-kr-d314-acf5-c0b0:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ae08-c815-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c4-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c218-c601-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ae08-c0ac-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c11c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c7a5-c548-c74d:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ba85-c7a5-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-bd80-c554-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c591-c815-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b9cc-b355-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac10-c804-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c2e0-d3c9-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-d558-b2e8-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ad11-c548-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-b0a8-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-ac70-c81c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d574-c6b4-b300-ad6c-kr-c7ac-c1a1-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-b3d9-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-ac00-c591-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c2e0-d765-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bcf5-c218-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b355-ba85-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-bc18-c11d-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c0c1-b300-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-b0b4-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c6d0-c2e0-d765-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c804-bbfc-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c8fd-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-c9c0-c871-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-d558-ae30-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b300-c804-c911-ad6c-kr-b300-c0ac-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b454-c0b0-c2e0-b3c4-c2dc:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b178-c740-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-b0a8-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-bd81-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c0b0-c815-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c18c-cd0c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c2e0-b8e1-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6d4-acc4-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c7a5-b355-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c8fc-c6d4-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-ac01-d654-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c0bc-ac01-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c591-c0b0-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c6a9-bd09-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ad11-c8fc-c11c-ad6c-kr-c77c-ace1-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d48d-c554-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-bd09-c120-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-cca8-b2e8-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c804-c8fc-d6a8-cc9c-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c1a1-cc9c-c9c0-ad6c-kr-c5d0-cf54-c2dc-d2f0:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b9cc-c131-c9c0-ad6c-kr-b2e8-acc4-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b9cc-c131-c9c0-ad6c-kr-bc18-ace1-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-bb34-c2e4-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ae30-c5c5-b3c4-c2dc:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b2e8-acc4-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b2e8-ad6c-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-b3d9-ba74:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c11d-c0ac-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c18c-c591-b85c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c57d-c0ac-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c0-c815-c9c0-ad6c-kr-c6b0-b450-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c628-c758-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ac70-b450-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c18c-c591-c9c0-ad6c-kr-c778-cc9c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c5f0-c218-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c784-d559-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ac04-c11d-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b0a8-cd0c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ad00-ad50-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c0bc-c0b0-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-c11c-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ac80-b2e8-c2e0-b3c4-c2dc:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ac80-b2e8-c2e0-b3c4-c2dc-kr-b8e8-c6d0-c2dc-d2f0:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b17c-d604-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-b9cc-c218-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-bd88-b85c-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c22d-c758-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ccad-d559-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c5f0-c218-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-cc9c-c548:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc9c-c548-bb38-d559-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-b2f9-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ccad-c218-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd88-b2f9-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c131-c131-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c131-c815-b3d9:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c544-c0b0-d0d5-c815-c2e0-b3c4-c2dc:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c30d-c6a9-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ccad-c218-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-c2e0-bc29-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c:region_tutor|candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0b0-b0a8-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c778-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-cc9c-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c0bc-c815-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c2e0-d558-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c911-ad6c-kr-d638-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c911-ad6c-kr-c624-b958-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c11c-ad6c-kr-bcc0-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c11c-ad6c-kr-b3c4-c548-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c11c-ad6c-kr-c6d0-c815-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c720-c131-ad6c-kr-ad50-cd0c-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c720-c131-ad6c-kr-d559-d558-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c720-c131-ad6c-kr-c6d0-c2e0-d765-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c720-c131-ad6c-kr-bcf5-c6a9-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-c720-c131-ad6c-kr-b178-c740-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b300-b355-ad6c-kr-bc95-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b300-b355-ad6c-kr-be44-b798-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-d3c9-cd0c-b3d9:region_tutor|candidate:tutor:kr-b300-c804-kr-b300-b355-ad6c-kr-bbf8-d638-b3d9:region_tutor
